ResourceTypeAcronym,AttributeName,InstanceName,AggregationStatisticCV,IntervalTimeUnitCV,UnitNameCV,YearType,YearMonth,TimeSeriesValueID,CountDays,CalenderYear,CumulativeMonthly
CUAHSI,"Discharge, cubic feet per second","BEAR RIVER BL STEWART DAM NR MONTPELIER, ID",Average,day,ft3/s,CalendarYear,05/1946,39090,31,1946-05-31,
CUAHSI,"Discharge, cubic feet per second","BEAR RIVER BL STEWART DAM NR MONTPELIER, ID",Average,day,ft3/s,CalendarYear,06/1946,39120,30,1946-06-30,
CUAHSI,"Discharge, cubic feet per second","BEAR RIVER BL STEWART DAM NR MONTPELIER, ID",Average,day,ft3/s,CalendarYear,07/1946,39151,31,1946-07-31,
CUAHSI,"Discharge, cubic feet per second","BEAR RIVER BL STEWART DAM NR MONTPELIER, ID",Average,day,ft3/s,CalendarYear,08/1946,39182,31,1946-08-31,
CUAHSI,"Discharge, cubic feet per second","BEAR RIVER BL STEWART DAM NR MONTPELIER, ID",Average,day,ft3/s,CalendarYear,09/1946,39212,30,1946-09-30,
CUAHSI,"Discharge, cubic feet per second","BEAR RIVER BL STEWART DAM NR MONTPELIER, ID",Average,day,ft3/s,CalendarYear,10/1946,39243,31,1946-10-31,
CUAHSI,"Discharge, cubic feet per second","BEAR RIVER BL STEWART DAM NR MONTPELIER, ID",Average,day,ft3/s,CalendarYear,11/1946,39273,30,1946-11-30,
CUAHSI,"Discharge, cubic feet per second","BEAR RIVER BL STEWART DAM NR MONTPELIER, ID",Average,day,ft3/s,CalendarYear,12/1946,39304,31,1946-12-31,
CUAHSI,"Discharge, cubic feet per second","BEAR RIVER BL STEWART DAM NR MONTPELIER, ID",Average,day,ft3/s,CalendarYear,01/1947,39335,31,1947-01-31,
CUAHSI,"Discharge, cubic feet per second","BEAR RIVER BL STEWART DAM NR MONTPELIER, ID",Average,day,ft3/s,CalendarYear,02/1947,39363,28,1947-02-28,
CUAHSI,"Discharge, cubic feet per second","BEAR RIVER BL STEWART DAM NR MONTPELIER, ID",Average,day,ft3/s,CalendarYear,03/1947,39394,31,1947-03-31,
CUAHSI,"Discharge, cubic feet per second","BEAR RIVER BL STEWART DAM NR MONTPELIER, ID",Average,day,ft3/s,CalendarYear,04/1947,39424,30,1947-04-30,
CUAHSI,"Discharge, cubic feet per second","BEAR RIVER BL STEWART DAM NR MONTPELIER, ID",Average,day,ft3/s,CalendarYear,05/1947,39455,31,1947-05-31,
CUAHSI,"Discharge, cubic feet per second","BEAR RIVER BL STEWART DAM NR MONTPELIER, ID",Average,day,ft3/s,CalendarYear,06/1947,39485,30,1947-06-30,
CUAHSI,"Discharge, cubic feet per second","BEAR RIVER BL STEWART DAM NR MONTPELIER, ID",Average,day,ft3/s,CalendarYear,07/1947,39516,31,1947-07-31,
CUAHSI,"Discharge, cubic feet per second","BEAR RIVER BL STEWART DAM NR MONTPELIER, ID",Average,day,ft3/s,CalendarYear,08/1947,39547,31,1947-08-31,
CUAHSI,"Discharge, cubic feet per second","BEAR RIVER BL STEWART DAM NR MONTPELIER, ID",Average,day,ft3/s,CalendarYear,09/1947,39577,30,1947-09-30,
CUAHSI,"Discharge, cubic feet per second","BEAR RIVER BL STEWART DAM NR MONTPELIER, ID",Average,day,ft3/s,CalendarYear,10/1947,39608,31,1947-10-31,
CUAHSI,"Discharge, cubic feet per second","BEAR RIVER BL STEWART DAM NR MONTPELIER, ID",Average,day,ft3/s,CalendarYear,11/1947,39638,30,1947-11-30,
CUAHSI,"Discharge, cubic feet per second","BEAR RIVER BL STEWART DAM NR MONTPELIER, ID",Average,day,ft3/s,CalendarYear,12/1947,39669,31,1947-12-31,
CUAHSI,"Discharge, cubic feet per second","BEAR RIVER BL STEWART DAM NR MONTPELIER, ID",Average,day,ft3/s,CalendarYear,01/1948,39700,31,1948-01-31,
CUAHSI,"Discharge, cubic feet per second","BEAR RIVER BL STEWART DAM NR MONTPELIER, ID",Average,day,ft3/s,CalendarYear,02/1948,39729,29,1948-02-29,
CUAHSI,"Discharge, cubic feet per second","BEAR RIVER BL STEWART DAM NR MONTPELIER, ID",Average,day,ft3/s,CalendarYear,03/1948,39760,31,1948-03-31,
CUAHSI,"Discharge, cubic feet per second","BEAR RIVER BL STEWART DAM NR MONTPELIER, ID",Average,day,ft3/s,CalendarYear,04/1948,39790,30,1948-04-30,
CUAHSI,"Discharge, cubic feet per second","BEAR RIVER BL STEWART DAM NR MONTPELIER, ID",Average,day,ft3/s,CalendarYear,05/1948,39821,31,1948-05-31,
CUAHSI,"Discharge, cubic feet per second","BEAR RIVER BL STEWART DAM NR MONTPELIER, ID",Average,day,ft3/s,CalendarYear,06/1948,39851,30,1948-06-30,
CUAHSI,"Discharge, cubic feet per second","BEAR RIVER BL STEWART DAM NR MONTPELIER, ID",Average,day,ft3/s,CalendarYear,07/1948,39882,31,1948-07-31,
CUAHSI,"Discharge, cubic feet per second","BEAR RIVER BL STEWART DAM NR MONTPELIER, ID",Average,day,ft3/s,CalendarYear,08/1948,39913,31,1948-08-31,
CUAHSI,"Discharge, cubic feet per second","BEAR RIVER BL STEWART DAM NR MONTPELIER, ID",Average,day,ft3/s,CalendarYear,09/1948,39943,30,1948-09-30,
CUAHSI,"Discharge, cubic feet per second","BEAR RIVER BL STEWART DAM NR MONTPELIER, ID",Average,day,ft3/s,CalendarYear,10/1948,39974,31,1948-10-31,
CUAHSI,"Discharge, cubic feet per second","BEAR RIVER BL STEWART DAM NR MONTPELIER, ID",Average,day,ft3/s,CalendarYear,11/1948,40004,30,1948-11-30,
CUAHSI,"Discharge, cubic feet per second","BEAR RIVER BL STEWART DAM NR MONTPELIER, ID",Average,day,ft3/s,CalendarYear,12/1948,40035,31,1948-12-31,
CUAHSI,"Discharge, cubic feet per second","BEAR RIVER BL STEWART DAM NR MONTPELIER, ID",Average,day,ft3/s,CalendarYear,01/1949,40066,31,1949-01-31,
CUAHSI,"Discharge, cubic feet per second","BEAR RIVER BL STEWART DAM NR MONTPELIER, ID",Average,day,ft3/s,CalendarYear,02/1949,40094,28,1949-02-28,
CUAHSI,"Discharge, cubic feet per second","BEAR RIVER BL STEWART DAM NR MONTPELIER, ID",Average,day,ft3/s,CalendarYear,03/1949,40125,31,1949-03-31,
CUAHSI,"Discharge, cubic feet per second","BEAR RIVER BL STEWART DAM NR MONTPELIER, ID",Average,day,ft3/s,CalendarYear,04/1949,40155,30,1949-04-30,
CUAHSI,"Discharge, cubic feet per second","BEAR RIVER BL STEWART DAM NR MONTPELIER, ID",Average,day,ft3/s,CalendarYear,05/1949,40186,31,1949-05-31,
CUAHSI,"Discharge, cubic feet per second","BEAR RIVER BL STEWART DAM NR MONTPELIER, ID",Average,day,ft3/s,CalendarYear,06/1949,40216,30,1949-06-30,
CUAHSI,"Discharge, cubic feet per second","BEAR RIVER BL STEWART DAM NR MONTPELIER, ID",Average,day,ft3/s,CalendarYear,07/1949,40247,31,1949-07-31,
CUAHSI,"Discharge, cubic feet per second","BEAR RIVER BL STEWART DAM NR MONTPELIER, ID",Average,day,ft3/s,CalendarYear,08/1949,40278,31,1949-08-31,
CUAHSI,"Discharge, cubic feet per second","BEAR RIVER BL STEWART DAM NR MONTPELIER, ID",Average,day,ft3/s,CalendarYear,09/1949,40308,30,1949-09-30,
CUAHSI,"Discharge, cubic feet per second","BEAR RIVER BL STEWART DAM NR MONTPELIER, ID",Average,day,ft3/s,CalendarYear,10/1949,40339,31,1949-10-31,
CUAHSI,"Discharge, cubic feet per second","BEAR RIVER BL STEWART DAM NR MONTPELIER, ID",Average,day,ft3/s,CalendarYear,11/1949,40369,30,1949-11-30,
CUAHSI,"Discharge, cubic feet per second","BEAR RIVER BL STEWART DAM NR MONTPELIER, ID",Average,day,ft3/s,CalendarYear,12/1949,40400,31,1949-12-31,
CUAHSI,"Discharge, cubic feet per second","BEAR RIVER BL STEWART DAM NR MONTPELIER, ID",Average,day,ft3/s,CalendarYear,01/1950,40431,31,1950-01-31,
CUAHSI,"Discharge, cubic feet per second","BEAR RIVER BL STEWART DAM NR MONTPELIER, ID",Average,day,ft3/s,CalendarYear,02/1950,40459,28,1950-02-28,
CUAHSI,"Discharge, cubic feet per second","BEAR RIVER BL STEWART DAM NR MONTPELIER, ID",Average,day,ft3/s,CalendarYear,03/1950,40490,31,1950-03-31,
CUAHSI,"Discharge, cubic feet per second","BEAR RIVER BL STEWART DAM NR MONTPELIER, ID",Average,day,ft3/s,CalendarYear,04/1950,40520,30,1950-04-30,
CUAHSI,"Discharge, cubic feet per second","BEAR RIVER BL STEWART DAM NR MONTPELIER, ID",Average,day,ft3/s,CalendarYear,05/1950,40551,31,1950-05-31,
CUAHSI,"Discharge, cubic feet per second","BEAR RIVER BL STEWART DAM NR MONTPELIER, ID",Average,day,ft3/s,CalendarYear,06/1950,40581,30,1950-06-30,
CUAHSI,"Discharge, cubic feet per second","BEAR RIVER BL STEWART DAM NR MONTPELIER, ID",Average,day,ft3/s,CalendarYear,07/1950,40612,31,1950-07-31,
CUAHSI,"Discharge, cubic feet per second","BEAR RIVER BL STEWART DAM NR MONTPELIER, ID",Average,day,ft3/s,CalendarYear,08/1950,40643,31,1950-08-31,
CUAHSI,"Discharge, cubic feet per second","BEAR RIVER BL STEWART DAM NR MONTPELIER, ID",Average,day,ft3/s,CalendarYear,09/1950,40673,30,1950-09-30,
CUAHSI,"Discharge, cubic feet per second","BEAR RIVER BL STEWART DAM NR MONTPELIER, ID",Average,day,ft3/s,CalendarYear,10/1950,40704,31,1950-10-31,
CUAHSI,"Discharge, cubic feet per second","BEAR RIVER BL STEWART DAM NR MONTPELIER, ID",Average,day,ft3/s,CalendarYear,11/1950,40734,30,1950-11-30,
CUAHSI,"Discharge, cubic feet per second","BEAR RIVER BL STEWART DAM NR MONTPELIER, ID",Average,day,ft3/s,CalendarYear,12/1950,40765,31,1950-12-31,
CUAHSI,"Discharge, cubic feet per second","BEAR RIVER BL STEWART DAM NR MONTPELIER, ID",Average,day,ft3/s,CalendarYear,01/1951,40796,31,1951-01-31,
CUAHSI,"Discharge, cubic feet per second","BEAR RIVER BL STEWART DAM NR MONTPELIER, ID",Average,day,ft3/s,CalendarYear,02/1951,40824,28,1951-02-28,
CUAHSI,"Discharge, cubic feet per second","BEAR RIVER BL STEWART DAM NR MONTPELIER, ID",Average,day,ft3/s,CalendarYear,03/1951,40855,31,1951-03-31,
CUAHSI,"Discharge, cubic feet per second","BEAR RIVER BL STEWART DAM NR MONTPELIER, ID",Average,day,ft3/s,CalendarYear,04/1951,40885,30,1951-04-30,
CUAHSI,"Discharge, cubic feet per second","BEAR RIVER BL STEWART DAM NR MONTPELIER, ID",Average,day,ft3/s,CalendarYear,05/1951,40916,31,1951-05-31,
CUAHSI,"Discharge, cubic feet per second","BEAR RIVER BL STEWART DAM NR MONTPELIER, ID",Average,day,ft3/s,CalendarYear,06/1951,40946,30,1951-06-30,
CUAHSI,"Discharge, cubic feet per second","BEAR RIVER BL STEWART DAM NR MONTPELIER, ID",Average,day,ft3/s,CalendarYear,07/1951,40977,31,1951-07-31,
CUAHSI,"Discharge, cubic feet per second","BEAR RIVER BL STEWART DAM NR MONTPELIER, ID",Average,day,ft3/s,CalendarYear,08/1951,41008,31,1951-08-31,
CUAHSI,"Discharge, cubic feet per second","BEAR RIVER BL STEWART DAM NR MONTPELIER, ID",Average,day,ft3/s,CalendarYear,09/1951,41038,30,1951-09-30,
CUAHSI,"Discharge, cubic feet per second","BEAR RIVER BL STEWART DAM NR MONTPELIER, ID",Average,day,ft3/s,CalendarYear,10/1951,41069,31,1951-10-31,
CUAHSI,"Discharge, cubic feet per second","BEAR RIVER BL STEWART DAM NR MONTPELIER, ID",Average,day,ft3/s,CalendarYear,11/1951,41099,30,1951-11-30,
CUAHSI,"Discharge, cubic feet per second","BEAR RIVER BL STEWART DAM NR MONTPELIER, ID",Average,day,ft3/s,CalendarYear,12/1951,41130,31,1951-12-31,
CUAHSI,"Discharge, cubic feet per second","BEAR RIVER BL STEWART DAM NR MONTPELIER, ID",Average,day,ft3/s,CalendarYear,01/1952,41161,31,1952-01-31,
CUAHSI,"Discharge, cubic feet per second","BEAR RIVER BL STEWART DAM NR MONTPELIER, ID",Average,day,ft3/s,CalendarYear,02/1952,41190,29,1952-02-29,
CUAHSI,"Discharge, cubic feet per second","BEAR RIVER BL STEWART DAM NR MONTPELIER, ID",Average,day,ft3/s,CalendarYear,03/1952,41221,31,1952-03-31,
CUAHSI,"Discharge, cubic feet per second","BEAR RIVER BL STEWART DAM NR MONTPELIER, ID",Average,day,ft3/s,CalendarYear,04/1952,41251,30,1952-04-30,
CUAHSI,"Discharge, cubic feet per second","BEAR RIVER BL STEWART DAM NR MONTPELIER, ID",Average,day,ft3/s,CalendarYear,05/1952,41282,31,1952-05-31,
CUAHSI,"Discharge, cubic feet per second","BEAR RIVER BL STEWART DAM NR MONTPELIER, ID",Average,day,ft3/s,CalendarYear,06/1952,41312,30,1952-06-30,
CUAHSI,"Discharge, cubic feet per second","BEAR RIVER BL STEWART DAM NR MONTPELIER, ID",Average,day,ft3/s,CalendarYear,07/1952,41343,31,1952-07-31,
CUAHSI,"Discharge, cubic feet per second","BEAR RIVER BL STEWART DAM NR MONTPELIER, ID",Average,day,ft3/s,CalendarYear,08/1952,41374,31,1952-08-31,
CUAHSI,"Discharge, cubic feet per second","BEAR RIVER BL STEWART DAM NR MONTPELIER, ID",Average,day,ft3/s,CalendarYear,09/1952,41404,30,1952-09-30,
CUAHSI,"Discharge, cubic feet per second","BEAR RIVER BL STEWART DAM NR MONTPELIER, ID",Average,day,ft3/s,CalendarYear,10/1952,41435,31,1952-10-31,
CUAHSI,"Discharge, cubic feet per second","BEAR RIVER BL STEWART DAM NR MONTPELIER, ID",Average,day,ft3/s,CalendarYear,11/1952,41465,30,1952-11-30,
CUAHSI,"Discharge, cubic feet per second","BEAR RIVER BL STEWART DAM NR MONTPELIER, ID",Average,day,ft3/s,CalendarYear,12/1952,41496,31,1952-12-31,
CUAHSI,"Discharge, cubic feet per second","BEAR RIVER BL STEWART DAM NR MONTPELIER, ID",Average,day,ft3/s,CalendarYear,01/1953,41527,31,1953-01-31,
CUAHSI,"Discharge, cubic feet per second","BEAR RIVER BL STEWART DAM NR MONTPELIER, ID",Average,day,ft3/s,CalendarYear,02/1953,41555,28,1953-02-28,
CUAHSI,"Discharge, cubic feet per second","BEAR RIVER BL STEWART DAM NR MONTPELIER, ID",Average,day,ft3/s,CalendarYear,03/1953,41586,31,1953-03-31,
CUAHSI,"Discharge, cubic feet per second","BEAR RIVER BL STEWART DAM NR MONTPELIER, ID",Average,day,ft3/s,CalendarYear,04/1953,41616,30,1953-04-30,
CUAHSI,"Discharge, cubic feet per second","BEAR RIVER BL STEWART DAM NR MONTPELIER, ID",Average,day,ft3/s,CalendarYear,05/1953,41647,31,1953-05-31,
CUAHSI,"Discharge, cubic feet per second","BEAR RIVER BL STEWART DAM NR MONTPELIER, ID",Average,day,ft3/s,CalendarYear,06/1953,41677,30,1953-06-30,
CUAHSI,"Discharge, cubic feet per second","BEAR RIVER BL STEWART DAM NR MONTPELIER, ID",Average,day,ft3/s,CalendarYear,07/1953,41708,31,1953-07-31,
CUAHSI,"Discharge, cubic feet per second","BEAR RIVER BL STEWART DAM NR MONTPELIER, ID",Average,day,ft3/s,CalendarYear,08/1953,41739,31,1953-08-31,
CUAHSI,"Discharge, cubic feet per second","BEAR RIVER BL STEWART DAM NR MONTPELIER, ID",Average,day,ft3/s,CalendarYear,09/1953,41769,30,1953-09-30,
CUAHSI,"Discharge, cubic feet per second","BEAR RIVER BL STEWART DAM NR MONTPELIER, ID",Average,day,ft3/s,CalendarYear,10/1953,41800,31,1953-10-31,
CUAHSI,"Discharge, cubic feet per second","BEAR RIVER BL STEWART DAM NR MONTPELIER, ID",Average,day,ft3/s,CalendarYear,11/1953,41830,30,1953-11-30,
CUAHSI,"Discharge, cubic feet per second","BEAR RIVER BL STEWART DAM NR MONTPELIER, ID",Average,day,ft3/s,CalendarYear,12/1953,41861,31,1953-12-31,
CUAHSI,"Discharge, cubic feet per second","BEAR RIVER BL STEWART DAM NR MONTPELIER, ID",Average,day,ft3/s,CalendarYear,01/1954,41892,31,1954-01-31,
CUAHSI,"Discharge, cubic feet per second","BEAR RIVER BL STEWART DAM NR MONTPELIER, ID",Average,day,ft3/s,CalendarYear,02/1954,41920,28,1954-02-28,
CUAHSI,"Discharge, cubic feet per second","BEAR RIVER BL STEWART DAM NR MONTPELIER, ID",Average,day,ft3/s,CalendarYear,03/1954,41951,31,1954-03-31,
CUAHSI,"Discharge, cubic feet per second","BEAR RIVER BL STEWART DAM NR MONTPELIER, ID",Average,day,ft3/s,CalendarYear,04/1954,41981,30,1954-04-30,
CUAHSI,"Discharge, cubic feet per second","BEAR RIVER BL STEWART DAM NR MONTPELIER, ID",Average,day,ft3/s,CalendarYear,05/1954,42012,31,1954-05-31,
CUAHSI,"Discharge, cubic feet per second","BEAR RIVER BL STEWART DAM NR MONTPELIER, ID",Average,day,ft3/s,CalendarYear,06/1954,42042,30,1954-06-30,
CUAHSI,"Discharge, cubic feet per second","BEAR RIVER BL STEWART DAM NR MONTPELIER, ID",Average,day,ft3/s,CalendarYear,07/1954,42073,31,1954-07-31,
CUAHSI,"Discharge, cubic feet per second","BEAR RIVER BL STEWART DAM NR MONTPELIER, ID",Average,day,ft3/s,CalendarYear,08/1954,42104,31,1954-08-31,
CUAHSI,"Discharge, cubic feet per second","BEAR RIVER BL STEWART DAM NR MONTPELIER, ID",Average,day,ft3/s,CalendarYear,09/1954,42134,30,1954-09-30,
CUAHSI,"Discharge, cubic feet per second","BEAR RIVER BL STEWART DAM NR MONTPELIER, ID",Average,day,ft3/s,CalendarYear,10/1954,42165,31,1954-10-31,
CUAHSI,"Discharge, cubic feet per second","BEAR RIVER BL STEWART DAM NR MONTPELIER, ID",Average,day,ft3/s,CalendarYear,11/1954,42195,30,1954-11-30,
CUAHSI,"Discharge, cubic feet per second","BEAR RIVER BL STEWART DAM NR MONTPELIER, ID",Average,day,ft3/s,CalendarYear,12/1954,42226,31,1954-12-31,
CUAHSI,"Discharge, cubic feet per second","BEAR RIVER BL STEWART DAM NR MONTPELIER, ID",Average,day,ft3/s,CalendarYear,01/1955,42257,31,1955-01-31,
CUAHSI,"Discharge, cubic feet per second","BEAR RIVER BL STEWART DAM NR MONTPELIER, ID",Average,day,ft3/s,CalendarYear,02/1955,42285,28,1955-02-28,
CUAHSI,"Discharge, cubic feet per second","BEAR RIVER BL STEWART DAM NR MONTPELIER, ID",Average,day,ft3/s,CalendarYear,03/1955,42316,31,1955-03-31,
CUAHSI,"Discharge, cubic feet per second","BEAR RIVER BL STEWART DAM NR MONTPELIER, ID",Average,day,ft3/s,CalendarYear,04/1955,42346,30,1955-04-30,
CUAHSI,"Discharge, cubic feet per second","BEAR RIVER BL STEWART DAM NR MONTPELIER, ID",Average,day,ft3/s,CalendarYear,05/1955,42377,31,1955-05-31,
CUAHSI,"Discharge, cubic feet per second","BEAR RIVER BL STEWART DAM NR MONTPELIER, ID",Average,day,ft3/s,CalendarYear,06/1955,42407,30,1955-06-30,
CUAHSI,"Discharge, cubic feet per second","BEAR RIVER BL STEWART DAM NR MONTPELIER, ID",Average,day,ft3/s,CalendarYear,07/1955,42438,31,1955-07-31,
CUAHSI,"Discharge, cubic feet per second","BEAR RIVER BL STEWART DAM NR MONTPELIER, ID",Average,day,ft3/s,CalendarYear,08/1955,42469,31,1955-08-31,
CUAHSI,"Discharge, cubic feet per second","BEAR RIVER BL STEWART DAM NR MONTPELIER, ID",Average,day,ft3/s,CalendarYear,09/1955,42499,30,1955-09-30,
CUAHSI,"Discharge, cubic feet per second","BEAR RIVER BL STEWART DAM NR MONTPELIER, ID",Average,day,ft3/s,CalendarYear,10/1955,42530,31,1955-10-31,
CUAHSI,"Discharge, cubic feet per second","BEAR RIVER BL STEWART DAM NR MONTPELIER, ID",Average,day,ft3/s,CalendarYear,11/1955,42560,30,1955-11-30,
CUAHSI,"Discharge, cubic feet per second","BEAR RIVER BL STEWART DAM NR MONTPELIER, ID",Average,day,ft3/s,CalendarYear,12/1955,42591,31,1955-12-31,
CUAHSI,"Discharge, cubic feet per second","BEAR RIVER BL STEWART DAM NR MONTPELIER, ID",Average,day,ft3/s,CalendarYear,01/1956,42622,31,1956-01-31,
CUAHSI,"Discharge, cubic feet per second","BEAR RIVER BL STEWART DAM NR MONTPELIER, ID",Average,day,ft3/s,CalendarYear,02/1956,42651,29,1956-02-29,
CUAHSI,"Discharge, cubic feet per second","BEAR RIVER BL STEWART DAM NR MONTPELIER, ID",Average,day,ft3/s,CalendarYear,03/1956,42682,31,1956-03-31,
CUAHSI,"Discharge, cubic feet per second","BEAR RIVER BL STEWART DAM NR MONTPELIER, ID",Average,day,ft3/s,CalendarYear,04/1956,42712,30,1956-04-30,
CUAHSI,"Discharge, cubic feet per second","BEAR RIVER BL STEWART DAM NR MONTPELIER, ID",Average,day,ft3/s,CalendarYear,05/1956,42743,31,1956-05-31,
CUAHSI,"Discharge, cubic feet per second","BEAR RIVER BL STEWART DAM NR MONTPELIER, ID",Average,day,ft3/s,CalendarYear,06/1956,42773,30,1956-06-30,
CUAHSI,"Discharge, cubic feet per second","BEAR RIVER BL STEWART DAM NR MONTPELIER, ID",Average,day,ft3/s,CalendarYear,07/1956,42804,31,1956-07-31,
CUAHSI,"Discharge, cubic feet per second","BEAR RIVER BL STEWART DAM NR MONTPELIER, ID",Average,day,ft3/s,CalendarYear,08/1956,42835,31,1956-08-31,
CUAHSI,"Discharge, cubic feet per second","BEAR RIVER BL STEWART DAM NR MONTPELIER, ID",Average,day,ft3/s,CalendarYear,09/1956,42865,30,1956-09-30,
CUAHSI,"Discharge, cubic feet per second","BEAR RIVER BL STEWART DAM NR MONTPELIER, ID",Average,day,ft3/s,CalendarYear,10/1956,42896,31,1956-10-31,
CUAHSI,"Discharge, cubic feet per second","BEAR RIVER BL STEWART DAM NR MONTPELIER, ID",Average,day,ft3/s,CalendarYear,11/1956,42926,30,1956-11-30,
CUAHSI,"Discharge, cubic feet per second","BEAR RIVER BL STEWART DAM NR MONTPELIER, ID",Average,day,ft3/s,CalendarYear,12/1956,42957,31,1956-12-31,
CUAHSI,"Discharge, cubic feet per second","BEAR RIVER BL STEWART DAM NR MONTPELIER, ID",Average,day,ft3/s,CalendarYear,01/1957,42988,31,1957-01-31,
CUAHSI,"Discharge, cubic feet per second","BEAR RIVER BL STEWART DAM NR MONTPELIER, ID",Average,day,ft3/s,CalendarYear,02/1957,43016,28,1957-02-28,
CUAHSI,"Discharge, cubic feet per second","BEAR RIVER BL STEWART DAM NR MONTPELIER, ID",Average,day,ft3/s,CalendarYear,03/1957,43047,31,1957-03-31,
CUAHSI,"Discharge, cubic feet per second","BEAR RIVER BL STEWART DAM NR MONTPELIER, ID",Average,day,ft3/s,CalendarYear,04/1957,43077,30,1957-04-30,
CUAHSI,"Discharge, cubic feet per second","BEAR RIVER BL STEWART DAM NR MONTPELIER, ID",Average,day,ft3/s,CalendarYear,05/1957,43108,31,1957-05-31,
CUAHSI,"Discharge, cubic feet per second","BEAR RIVER BL STEWART DAM NR MONTPELIER, ID",Average,day,ft3/s,CalendarYear,06/1957,43138,30,1957-06-30,
CUAHSI,"Discharge, cubic feet per second","BEAR RIVER BL STEWART DAM NR MONTPELIER, ID",Average,day,ft3/s,CalendarYear,07/1957,43169,31,1957-07-31,
CUAHSI,"Discharge, cubic feet per second","BEAR RIVER BL STEWART DAM NR MONTPELIER, ID",Average,day,ft3/s,CalendarYear,08/1957,43200,31,1957-08-31,
CUAHSI,"Discharge, cubic feet per second","BEAR RIVER BL STEWART DAM NR MONTPELIER, ID",Average,day,ft3/s,CalendarYear,09/1957,43230,30,1957-09-30,
CUAHSI,"Discharge, cubic feet per second","BEAR RIVER BL STEWART DAM NR MONTPELIER, ID",Average,day,ft3/s,CalendarYear,10/1957,43261,31,1957-10-31,
CUAHSI,"Discharge, cubic feet per second","BEAR RIVER BL STEWART DAM NR MONTPELIER, ID",Average,day,ft3/s,CalendarYear,11/1957,43291,30,1957-11-30,
CUAHSI,"Discharge, cubic feet per second","BEAR RIVER BL STEWART DAM NR MONTPELIER, ID",Average,day,ft3/s,CalendarYear,12/1957,43322,31,1957-12-31,
CUAHSI,"Discharge, cubic feet per second","BEAR RIVER BL STEWART DAM NR MONTPELIER, ID",Average,day,ft3/s,CalendarYear,01/1958,43353,31,1958-01-31,
CUAHSI,"Discharge, cubic feet per second","BEAR RIVER BL STEWART DAM NR MONTPELIER, ID",Average,day,ft3/s,CalendarYear,02/1958,43381,28,1958-02-28,
CUAHSI,"Discharge, cubic feet per second","BEAR RIVER BL STEWART DAM NR MONTPELIER, ID",Average,day,ft3/s,CalendarYear,03/1958,43412,31,1958-03-31,
CUAHSI,"Discharge, cubic feet per second","BEAR RIVER BL STEWART DAM NR MONTPELIER, ID",Average,day,ft3/s,CalendarYear,04/1958,43442,30,1958-04-30,
